fdc_id,description,data_type,food_category_id,publication_date,calories,protein_g,fat_g,carbs_g
174799,"Snacks, CLIF BAR, mixed flavors",sr_legacy_food,23,2019-04-01,373.5,14.71,5.88,65.44
174800,"Snacks, granola bar, QUAKER, chewy, 90 Calorie Bar",sr_legacy_food,23,2019-04-01,408.3,4.17,8.33,79.17
174801,"Snacks, granola bar, GENERAL MILLS NATURE VALLEY, SWEET&SALTY NUT, peanut",sr_legacy_food,23,2019-04-01,486.9,9.14,22.86,61.14
174802,"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, with yogurt coating",sr_legacy_food,23,2019-04-01,422.9,5.71,11.43,74.29
174803,"Snack, Mixed Berry Bar",sr_legacy_food,23,2019-04-01,382.8,13.16,10.53,58.84
174804,"Snacks, potato chips, made from dried potatoes (preformed), multigrain",sr_legacy_food,23,2019-04-01,505.2,5.3,24.74,65.34
174805,"Snacks, potato chips, lightly salted",sr_legacy_food,23,2019-04-01,559.6,6.72,35.39,53.54
174806,"Snacks, Pretzels, gluten- free made with cornstarch and potato flour",sr_legacy_food,23,2019-04-01,388.6,3.52,6.67,78.62
174807,"Soup, egg drop, Chinese restaurant",sr_legacy_food,6,2019-04-01,27.3,1.16,0.61,4.29
174808,"Soup, hot and sour, Chinese restaurant",sr_legacy_food,6,2019-04-01,38.6,2.58,1.21,4.35
174809,"Beverages, THE COCA-COLA COMPANY, NOS Zero, energy drink, sugar-free with guarana, fortified with vitamins B6 and B12",sr_legacy_food,14,2019-04-01,4.1,0.0,0.0,1.03
174810,"Alcoholic beverage, whiskey sour, canned",sr_legacy_food,14,2019-04-01,53.6,0.0,0.0,13.4
174811,"Beverages, Whiskey sour mix, bottled",sr_legacy_food,14,2019-04-01,86.9,0.1,0.1,21.4
174812,"Alcoholic beverage, whiskey sour, prepared from item 14028",sr_legacy_food,14,2019-04-01,52.1,0.06,0.06,12.82
174813,"Beverages, ABBOTT, EAS soy protein powder",sr_legacy_food,14,2019-04-01,398.4,47.62,3.57,43.94
174814,"Beverages, CYTOSPORT, Muscle Milk, ready-to-drink",sr_legacy_food,14,2019-04-01,52.1,5.87,2.17,2.28
174815,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0
174816,"Beverages, OCEAN SPRAY, Cran-Energy, Cranberry Energy Juice Drink",sr_legacy_food,14,2019-04-01,15.0,0.0,0.0,3.75
174817,"Alcoholic beverage, distilled, rum, 80 proof",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0
174818,"Alcoholic beverage, distilled, vodka, 80 proof",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0
174819,"Alcoholic beverage, distilled, whiskey, 86 proof",sr_legacy_food,14,2019-04-01,0.4,0.0,0.0,0.1
174820,"Beverages, almond milk, chocolate, ready-to-drink",sr_legacy_food,14,2019-04-01,51.3,0.63,1.25,9.38
174821,"Beverages, Energy Drink with carbonated water and high fructose corn syrup",sr_legacy_food,14,2019-04-01,61.7,0.42,0.0,15.0
174822,"Beverages, Energy Drink, sugar free",sr_legacy_food,14,2019-04-01,3.4,0.42,0.0,0.42
174823,"Beverages, ABBOTT, ENSURE, Nutritional Shake, Ready-to-Drink",sr_legacy_food,14,2019-04-01,105.5,3.8,2.53,16.88
174824,"Beverages, chocolate powder, no sugar added",sr_legacy_food,14,2019-04-01,350.1,9.09,4.5,68.31
174825,"Beverages, ZEVIA, cola",sr_legacy_food,14,2019-04-01,4.5,0.0,0.0,1.13
174826,"Beverages, ZEVIA, cola, caffeine free",sr_legacy_food,14,2019-04-01,4.5,0.0,0.0,1.13
174827,"Beverages, GEROLSTEINER BRUNNEN GmbH & Co. KG,Gerolsteiner naturally sparkling mineral water,",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0
174828,"Beverages, yellow green colored citrus soft drink with caffeine",sr_legacy_food,14,2019-04-01,51.3,0.0,0.0,12.83
174829,"Beverages, V8 SPLASH Smoothies, Strawberry Banana",sr_legacy_food,14,2019-04-01,37.5,1.22,0.0,8.16
174830,"Beverages, V8 SPLASH Smoothies, Tropical Colada",sr_legacy_food,14,2019-04-01,39.0,1.22,0.0,8.54
174831,"Beverages, Coconut water, ready-to-drink, unsweetened",sr_legacy_food,14,2019-04-01,17.8,0.22,0.0,4.24
174832,"Beverages, almond milk, unsweetened, shelf stable",sr_legacy_food,14,2019-04-01,15.5,0.4,0.96,1.31
174833,"Alcoholic Beverage, wine, table, red, Cabernet Sauvignon",sr_legacy_food,14,2019-04-01,10.7,0.07,0.0,2.6
174834,"Alcoholic Beverage, wine, table, red, Cabernet Franc",sr_legacy_food,14,2019-04-01,10.1,0.07,0.0,2.45
174835,"Alcoholic Beverage, wine, table, red, Pinot Noir",sr_legacy_food,14,2019-04-01,9.5,0.07,0.0,2.31
174836,"Alcoholic Beverage, wine, table, red, Syrah",sr_legacy_food,14,2019-04-01,10.6,0.07,0.0,2.58
174837,"Alcoholic beverage, wine, table, white",sr_legacy_food,14,2019-04-01,10.7,0.07,0.0,2.6
174838,"Alcoholic Beverage, wine, table, red, Lemberger",sr_legacy_food,14,2019-04-01,10.1,0.07,0.0,2.46
174839,"Alcoholic Beverage, wine, table, red, Sangiovese",sr_legacy_food,14,2019-04-01,10.8,0.07,0.0,2.62
174840,"Alcoholic Beverage, wine, table, red, Carignane",sr_legacy_food,14,2019-04-01,9.9,0.07,0.0,2.4
174841,"Alcoholic beverage, wine, table, white, Pinot Gris (Grigio)",sr_legacy_food,14,2019-04-01,8.5,0.07,0.0,2.06
174842,"Beverages, carbonated, club soda",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0
174843,"Alcoholic beverage, wine, table, white, Gewurztraminer",sr_legacy_food,14,2019-04-01,10.7,0.07,0.0,2.6
174844,"Alcoholic beverage, wine, table, white, late harvest, Gewurztraminer",sr_legacy_food,14,2019-04-01,45.8,0.07,0.0,11.39
174845,"Alcoholic beverage, wine, table, white, Semillon",sr_legacy_food,14,2019-04-01,12.8,0.07,0.0,3.12
174846,"Beverages, carbonated, ginger ale",sr_legacy_food,14,2019-04-01,35.0,0.0,0.0,8.76
174847,"Beverages, NESTEA, tea, black, ready-to-drink, lemon",sr_legacy_food,14,2019-04-01,36.4,0.0,0.0,9.09
174848,"Alcoholic beverage, wine, table, white, Pinot Blanc",sr_legacy_food,14,2019-04-01,8.0,0.07,0.0,1.94
174849,"Alcoholic beverage, wine, table, white, Muscat",sr_legacy_food,14,2019-04-01,21.2,0.07,0.0,5.23
174850,"Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, without caffeine",sr_legacy_food,14,2019-04-01,1.0,0.12,0.0,0.12
174851,"Beverages, carbonated, cola, without caffeine",sr_legacy_food,14,2019-04-01,42.3,0.0,0.0,10.58
174852,"Beverages, carbonated, cola, regular",sr_legacy_food,14,2019-04-01,43.7,0.0,0.25,10.36
174853,"Beverages, carbonated, reduced sugar, cola, contains caffeine and sweeteners",sr_legacy_food,14,2019-04-01,20.6,0.0,0.0,5.16
174854,"Beverages, carbonated, orange",sr_legacy_food,14,2019-04-01,49.2,0.0,0.0,12.3
174855,"Beverages, tea, black, ready-to-drink, peach, diet",sr_legacy_food,14,2019-04-01,1.0,0.0,0.0,0.25
174856,"Beverages, OCEAN SPRAY, Ruby Red cranberry",sr_legacy_food,14,2019-04-01,46.7,0.07,0.01,11.58
174857,"Beverages, MOTTS, Apple juice light, fortified with vitamin C",sr_legacy_food,14,2019-04-01,21.3,0.0,0.1,5.1
174858,"Beverages, Lemonade, powder",sr_legacy_food,14,2019-04-01,399.7,0.0,1.05,97.57
174859,"Lemonade, powder, prepared with water",sr_legacy_food,14,2019-04-01,14.7,0.0,0.04,3.59
174860,"Beverages, lemonade-flavor drink, powder",sr_legacy_food,14,2019-04-01,400.7,0.0,1.01,97.9
174861,"Beverages, lemonade-flavor drink, powder, prepared with water",sr_legacy_food,14,2019-04-01,28.2,0.0,0.07,6.9
174862,"Limeade, frozen concentrate, prepared with water",sr_legacy_food,14,2019-04-01,55.2,0.0,0.0,13.79
174863,"Malt beverage, includes non-alcoholic beer",sr_legacy_food,14,2019-04-01,34.1,0.21,0.12,8.05
174864,"Beverages, OVALTINE, Classic Malt powder",sr_legacy_food,14,2019-04-01,373.3,0.0,0.0,93.33
174865,"Beverages, Malted drink mix, chocolate, with added nutrients, powder, prepared with whole milk",sr_legacy_food,14,2019-04-01,87.3,3.29,3.26,11.19
174866,"Beverages, malted drink mix, chocolate, powder",sr_legacy_food,14,2019-04-01,411.0,5.1,4.76,86.94
174867,"Beverages, Malted drink mix, chocolate, powder, prepared with whole milk",sr_legacy_food,14,2019-04-01,87.9,3.37,3.29,11.2
174868,"Beverages, orange drink, canned, with added vitamin C",sr_legacy_food,14,2019-04-01,50.0,0.0,0.07,12.34
174869,"Strawberry-flavor beverage mix, powder",sr_legacy_food,14,2019-04-01,398.6,0.1,0.2,99.1
174870,"Beverages, Strawberry-flavor beverage mix, powder, prepared with whole milk",sr_legacy_food,14,2019-04-01,89.1,3.0,3.1,12.3
174871,"Beverages, tea, black, brewed, prepared with tap water, decaffeinated",sr_legacy_food,14,2019-04-01,1.2,0.0,0.0,0.3
174872,"Beverages, tea, instant, decaffeinated, unsweetened",sr_legacy_food,14,2019-04-01,315.5,20.21,0.0,58.66
174873,"Beverages, tea, instant, unsweetened, prepared with water",sr_legacy_food,14,2019-04-01,0.9,0.06,0.0,0.17
174874,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean and fat, cooked, braised",sr_legacy_food,17,2019-04-01,322.1,26.79,23.86,0.05
174875,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean and fat, raw",sr_legacy_food,17,2019-04-01,274.6,17.02,22.84,0.23
174876,"Lamb, New Zealand, imported, square-cut shoulder, separable lean and fat, cooked, slow roasted",sr_legacy_food,17,2019-04-01,294.2,20.88,23.39,0.03
174877,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, raw",sr_legacy_food,17,2019-04-01,120.5,20.93,4.09,0.0
174878,"Lamb, New Zealand, imported, tenderloin, separable lean and fat, raw",sr_legacy_food,17,2019-04-01,119.7,20.43,4.22,0.01
174879,"Veal, ground, cooked, pan-fried",sr_legacy_food,17,2019-04-01,215.4,25.83,11.78,1.51
174880,"Veal, leg, top round, cap off, cutlet, boneless, cooked, grilled",sr_legacy_food,17,2019-04-01,151.2,31.89,2.63,0.0
174881,"Veal, shoulder, blade chop, separable lean only, cooked, grilled",sr_legacy_food,17,2019-04-01,159.1,27.33,5.53,0.0
174882,"Veal, external fat only, raw",sr_legacy_food,17,2019-04-01,503.4,8.85,51.6,0.89
174883,"Veal, external fat only, cooked",sr_legacy_food,17,2019-04-01,540.2,15.28,53.23,0.0
174884,"Veal, seam fat only, raw",sr_legacy_food,17,2019-04-01,443.9,12.53,43.75,0.0
174885,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,189.6,28.6,8.35,0.0
174886,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, braised",sr_legacy_food,17,2019-04-01,173.6,30.73,5.63,0.0
174887,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,121.7,22.49,3.53,0.0
174888,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,184.3,30.97,6.71,0.0
174889,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean only, trimmed to 0"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,174.8,26.52,7.63,0.0
174890,"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,243.8,28.01,14.64,0.0
174891,"Lamb, Australian, imported, fresh, external fat, cooked",sr_legacy_food,17,2019-04-01,538.3,16.9,52.3,0.0
174892,"Lamb, Australian, imported, fresh, external fat, raw",sr_legacy_food,17,2019-04-01,486.9,12.59,48.5,0.0
174893,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",sr_legacy_food,17,2019-04-01,203.6,29.52,9.5,0.0
174894,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean and fat, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,196.4,20.58,12.68,0.0
174895,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,225.7,30.15,11.64,0.08
174896,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,175.4,21.95,9.73,0.0
174897,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,186.7,30.87,7.02,0.0
174898,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean and fat, trimmed to 0"" fat, cooked, grilled",sr_legacy_food,17,2019-04-01,276.2,30.9,16.96,0.0
174899,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",sr_legacy_food,18,2019-04-01,263.6,10.56,1.32,52.38
174900,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted",sr_legacy_food,18,2019-04-01,287.0,11.14,1.43,57.39
174901,"Bagels, egg",sr_legacy_food,18,2019-04-01,273.3,10.6,2.1,53.0
174902,"Biscuits, plain or buttermilk, dry mix",sr_legacy_food,18,2019-04-01,424.2,8.0,15.4,63.4
174903,"Biscuits, plain or buttermilk, dry mix, prepared",sr_legacy_food,18,2019-04-01,331.7,7.3,12.1,48.4
174904,"Biscuits, plain or buttermilk, refrigerated dough, lower fat",sr_legacy_food,18,2019-04-01,272.1,6.7,7.83,43.7
174905,"Biscuits, plain or buttermilk, refrigerated dough, lower fat, baked",sr_legacy_food,18,2019-04-01,319.5,7.8,9.1,51.6
174906,"Bread, banana, prepared from recipe, made with margarine",sr_legacy_food,18,2019-04-01,330.1,4.3,10.5,54.6
174907,"Bread, boston brown, canned",sr_legacy_food,18,2019-04-01,207.5,5.2,1.5,43.3
174908,"Bread, cornbread, dry mix, enriched (includes corn muffin mix)",sr_legacy_food,18,2019-04-01,415.8,7.0,12.2,69.5
174909,"Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs",sr_legacy_food,18,2019-04-01,330.4,6.59,9.58,54.46
174910,"Bread, cornbread, prepared from recipe, made with low fat (2%) milk",sr_legacy_food,18,2019-04-01,264.7,6.7,7.1,43.5
174911,"Bread, french or vienna, toasted (includes sourdough)",sr_legacy_food,18,2019-04-01,319.0,13.0,2.14,61.93
174912,"Bread, irish soda, prepared from recipe",sr_legacy_food,18,2019-04-01,295.4,6.6,5.0,56.0
174913,"Bread, Italian",sr_legacy_food,18,2019-04-01,255.0,9.49,2.73,48.11
174914,"Bread, multi-grain, toasted (includes whole-grain)",sr_legacy_food,18,2019-04-01,287.9,14.52,4.6,47.11
174915,"Bread, pita, white, enriched",sr_legacy_food,18,2019-04-01,270.0,9.1,1.2,55.7
174916,"Bread, pita, whole-wheat",sr_legacy_food,18,2019-04-01,278.2,9.8,1.71,55.89
174917,"Bread, protein (includes gluten)",sr_legacy_food,18,2019-04-01,243.4,12.1,2.2,43.8
174918,"Bread, pumpernickel",sr_legacy_food,18,2019-04-01,252.7,8.7,3.1,47.5
174919,"Bread, reduced-calorie, oatmeal",sr_legacy_food,18,2019-04-01,235.1,7.6,3.5,43.3
174920,"Bread, reduced-calorie, rye",sr_legacy_food,18,2019-04-01,224.5,9.1,2.9,40.5
174921,"Bread, reduced-calorie, wheat",sr_legacy_food,18,2019-04-01,249.4,13.32,2.92,42.47
174922,"Bread, reduced-calorie, white",sr_legacy_food,18,2019-04-01,234.5,8.7,2.5,44.3
174923,"Bread, rice bran",sr_legacy_food,18,2019-04-01,251.0,8.9,4.6,43.5
174924,"Bread, white, commercially prepared (includes soft bread crumbs)",sr_legacy_food,18,2019-04-01,263.0,8.85,3.33,49.42
174925,"Bread, white, commercially prepared, toasted",sr_legacy_food,18,2019-04-01,290.0,9.0,4.0,54.5
174926,"Bread, white, prepared from recipe, made with nonfat dry milk",sr_legacy_food,18,2019-04-01,268.6,7.7,2.6,53.6
174927,"Bread, white, prepared from recipe, made with low fat (2%) milk",sr_legacy_food,18,2019-04-01,281.3,7.9,5.7,49.6
174928,"Bread, crumbs, dry, grated, plain",sr_legacy_food,18,2019-04-01,389.0,13.35,5.3,71.98
174929,"Bread, sticks, plain",sr_legacy_food,18,2019-04-01,407.1,12.0,9.5,68.4
174930,"Bread, stuffing, dry mix",sr_legacy_food,18,2019-04-01,379.4,11.0,3.4,76.2
174931,"Bread, stuffing, dry mix, prepared",sr_legacy_food,18,2019-04-01,194.7,2.73,12.05,18.84
174932,"Cake, pudding-type, carrot, dry mix",sr_legacy_food,18,2019-04-01,425.4,5.1,9.8,79.2
174933,"Cake, cherry fudge with chocolate frosting",sr_legacy_food,18,2019-04-01,274.1,2.4,12.5,38.0
174934,"Cake, chocolate, commercially prepared with chocolate frosting, in-store bakery",sr_legacy_food,18,2019-04-01,405.7,3.48,20.05,52.84
174935,"Cake, pudding-type, chocolate, dry mix",sr_legacy_food,18,2019-04-01,412.3,4.6,8.14,80.16
174936,"Cake, coffeecake, creme-filled with chocolate frosting",sr_legacy_food,18,2019-04-01,332.4,5.0,10.8,53.8
174937,"Cake, coffeecake, fruit",sr_legacy_food,18,2019-04-01,318.6,5.2,10.2,51.5
174938,"Cake, coffeecake, cinnamon with crumb topping, dry mix, prepared",sr_legacy_food,18,2019-04-01,319.6,5.5,9.6,52.8
174939,"Cake, fruitcake, commercially prepared",sr_legacy_food,18,2019-04-01,339.9,2.9,9.1,61.6
174940,"Cake, pound, commercially prepared, other than all butter, enriched",sr_legacy_food,18,2019-04-01,391.9,5.2,17.9,52.5
174941,"Cake, shortcake, biscuit-type, prepared from recipe",sr_legacy_food,18,2019-04-01,346.2,6.1,14.2,48.5
174942,"Cake, snack cakes, creme-filled, chocolate with frosting",sr_legacy_food,18,2019-04-01,399.1,3.63,15.93,60.31
174943,"Cake, snack cakes, creme-filled, sponge",sr_legacy_food,18,2019-04-01,373.9,3.47,11.54,64.03
174944,"Cake, yellow, commercially prepared, with chocolate frosting, in-store bakery",sr_legacy_food,18,2019-04-01,393.8,3.16,17.75,55.36
174945,"Cake, yellow, commercially prepared, with vanilla frosting",sr_legacy_food,18,2019-04-01,398.0,2.99,17.91,56.2
174946,"Cake, pudding-type, yellow, dry mix",sr_legacy_food,18,2019-04-01,424.2,4.0,9.8,80.0
174947,"Cake, yellow, enriched, dry mix",sr_legacy_food,18,2019-04-01,374.0,3.7,3.5,81.92
174948,"Cookies, brownies, dry mix, regular",sr_legacy_food,18,2019-04-01,456.5,4.0,14.9,76.6
174949,"Cookies, brownies, prepared from recipe",sr_legacy_food,18,2019-04-01,487.5,6.2,29.1,50.2
174950,"Cookies, butter, commercially prepared, enriched",sr_legacy_food,18,2019-04-01,469.2,6.1,18.8,68.9
174951,"Cookies, fudge, cake-type (includes trolley cakes)",sr_legacy_food,18,2019-04-01,366.5,5.0,3.7,78.3
174952,"Cookies, chocolate chip, dry mix",sr_legacy_food,18,2019-04-01,509.6,4.6,25.2,66.1
174953,"Cookies, chocolate chip, refrigerated dough",sr_legacy_food,18,2019-04-01,452.0,3.98,21.33,61.02
174954,"Cookies, chocolate chip, refrigerated dough, baked",sr_legacy_food,18,2019-04-01,495.8,4.9,22.6,68.2
174955,"Cookies, chocolate chip, prepared from recipe, made with margarine",sr_legacy_food,18,2019-04-01,511.1,5.7,28.3,58.4
174956,"Cookies, gingersnaps",sr_legacy_food,18,2019-04-01,418.2,5.6,9.8,76.9
174957,"Cookies, graham crackers, plain or honey (includes cinnamon)",sr_legacy_food,18,2019-04-01,432.8,6.69,10.6,77.66
174958,"Cookies, graham crackers, chocolate-coated",sr_legacy_food,18,2019-04-01,515.3,4.0,25.8,66.78
174959,"Cookies, ladyfingers, with lemon juice and rind",sr_legacy_food,18,2019-04-01,363.1,10.6,9.1,59.7
174960,"Cookies, oatmeal, dry mix",sr_legacy_food,18,2019-04-01,468.0,6.5,19.2,67.3
174961,"Cookies, oatmeal, refrigerated dough",sr_legacy_food,18,2019-04-01,428.1,5.4,18.9,59.1
174962,"Cookies, oatmeal, refrigerated dough, baked",sr_legacy_food,18,2019-04-01,475.8,6.0,21.0,65.7
174963,"Cookies, oatmeal, with raisins",sr_legacy_food,18,2019-04-01,441.1,5.86,15.76,68.95
174964,"Cookies, peanut butter, prepared from recipe",sr_legacy_food,18,2019-04-01,485.8,9.0,23.8,58.9
174965,"Cookies, peanut butter sandwich, regular",sr_legacy_food,18,2019-04-01,487.5,8.8,21.1,65.6
174966,"Cookies, raisin, soft-type",sr_legacy_food,18,2019-04-01,410.8,4.1,13.6,68.0
174967,"Cookies, shortbread, commercially prepared, plain",sr_legacy_food,18,2019-04-01,512.6,5.37,26.22,63.78
174968,"Cookies, shortbread, commercially prepared, pecan",sr_legacy_food,18,2019-04-01,545.3,4.9,32.5,58.3
174969,"Cookies, peanut butter sandwich, special dietary",sr_legacy_food,18,2019-04-01,549.2,10.0,34.0,50.8
174970,"Cookies, sugar wafer, with creme filling, sugar free",sr_legacy_food,18,2019-04-01,536.4,3.57,28.57,66.26
174971,"Cookies, sugar, commercially prepared, regular (includes vanilla)",sr_legacy_food,18,2019-04-01,466.7,5.35,19.55,67.34
174972,"Cookies, sugar, refrigerated dough",sr_legacy_food,18,2019-04-01,436.2,4.0,19.48,61.22
174973,"Cookies, vanilla wafers, lower fat",sr_legacy_food,18,2019-04-01,451.2,5.0,15.2,73.6
174974,"Cookies, vanilla wafers, higher fat",sr_legacy_food,18,2019-04-01,457.7,4.9,16.41,72.6
174975,"Crackers, cheese, regular",sr_legacy_food,18,2019-04-01,486.1,10.93,22.74,59.42
174976,"Crackers, cheese, sandwich-type with peanut butter filling",sr_legacy_food,18,2019-04-01,502.7,12.41,25.12,56.74
174977,"Crackers, melba toast, plain",sr_legacy_food,18,2019-04-01,383.6,12.1,3.2,76.6
174978,"Crackers, melba toast, rye (includes pumpernickel)",sr_legacy_food,18,2019-04-01,386.2,11.6,3.4,77.3
174979,"Crackers, melba toast, wheat",sr_legacy_food,18,2019-04-01,377.9,12.9,2.3,76.4
174980,"Crackers, milk",sr_legacy_food,18,2019-04-01,441.2,7.6,13.77,71.73
174981,"Crackers, rusk toast",sr_legacy_food,18,2019-04-01,408.0,13.5,7.2,72.3
174982,"Crackers, standard snack-type, regular",sr_legacy_food,18,2019-04-01,509.6,6.64,26.43,61.3
174983,"Crackers, standard snack-type, sandwich, with cheese filling",sr_legacy_food,18,2019-04-01,473.9,9.3,21.1,61.7
174984,"Crackers, standard snack-type, sandwich, with peanut butter filling",sr_legacy_food,18,2019-04-01,500.3,11.47,24.54,58.38
174985,"Crackers, wheat, regular",sr_legacy_food,18,2019-04-01,459.7,7.3,16.4,70.73
174986,"Cream puff shell, prepared from recipe",sr_legacy_food,18,2019-04-01,360.3,9.0,25.9,22.8
174987,"Croissants, butter",sr_legacy_food,18,2019-04-01,405.0,8.2,21.0,45.8
174988,"Croissants, apple",sr_legacy_food,18,2019-04-01,256.3,7.4,8.7,37.1
174989,"Croissants, cheese",sr_legacy_food,18,2019-04-01,412.9,9.2,20.9,47.0
174990,"Doughnuts, cake-type, plain (includes unsugared, old-fashioned)",sr_legacy_food,18,2019-04-01,433.8,5.31,24.93,47.06
174991,"Doughnuts, cake-type, plain, chocolate-coated or frosted",sr_legacy_food,18,2019-04-01,452.3,4.93,25.25,51.33
174992,"Doughnuts, cake-type, plain, sugared or glazed",sr_legacy_food,18,2019-04-01,430.1,5.2,22.9,50.8
174993,"Doughnuts, cake-type, chocolate, sugared or glazed",sr_legacy_food,18,2019-04-01,426.7,4.5,19.9,57.4
174994,"Muffins, English, plain, enriched, with ca prop (includes sourdough)",sr_legacy_food,18,2019-04-01,227.4,8.87,1.69,44.17
174995,"Muffins, English, plain, toasted, enriched, with calcium propionate (includes sourdough)",sr_legacy_food,18,2019-04-01,270.1,10.32,2.02,52.65
174996,"Muffins, English, mixed-grain (includes granola)",sr_legacy_food,18,2019-04-01,237.8,9.1,1.8,46.3
174997,"Muffins, English, raisin-cinnamon (includes apple-cinnamon)",sr_legacy_food,18,2019-04-01,240.2,7.91,1.8,48.1
174998,"French toast, prepared from recipe, made with low fat (2%) milk",sr_legacy_food,18,2019-04-01,228.0,7.7,10.8,25.0
174999,"Hush puppies, prepared from recipe",sr_legacy_food,18,2019-04-01,336.3,7.7,13.5,46.0
175000,"Ice cream cones, cake or wafer-type",sr_legacy_food,18,2019-04-01,410.5,8.1,6.9,79.0
175001,"Ice cream cones, sugar, rolled-type",sr_legacy_food,18,2019-04-01,402.2,7.9,3.8,84.1
175002,"Muffins, corn, commercially prepared",sr_legacy_food,18,2019-04-01,303.2,5.9,8.4,51.0
175003,"Muffins, corn, dry mix, prepared",sr_legacy_food,18,2019-04-01,317.8,7.4,10.2,49.1
175004,"Muffins, corn, toaster-type",sr_legacy_food,18,2019-04-01,354.5,5.3,11.3,57.9
175005,"Muffins, corn, prepared from recipe, made with low fat (2%) milk",sr_legacy_food,18,2019-04-01,315.9,7.1,12.3,44.2
175006,"Pancakes, plain, dry mix, complete, prepared",sr_legacy_food,18,2019-04-01,190.1,5.2,2.5,36.7
175007,"Pancakes, plain, dry mix, incomplete (includes buttermilk)",sr_legacy_food,18,2019-04-01,349.7,10.0,1.7,73.6
175008,"Pancakes, plain, dry mix, incomplete, prepared",sr_legacy_food,18,2019-04-01,216.1,7.8,7.7,28.9
175009,"Pancakes, plain, prepared from recipe",sr_legacy_food,18,2019-04-01,226.1,6.4,9.7,28.3
175010,"Pancakes, whole-wheat, dry mix, incomplete, prepared",sr_legacy_food,18,2019-04-01,210.1,8.5,6.5,29.4
175011,"Pie, apple, commercially prepared, enriched flour",sr_legacy_food,18,2019-04-01,242.6,1.9,11.0,34.0
175012,"Pie, apple, prepared from recipe",sr_legacy_food,18,2019-04-01,270.5,2.4,12.5,37.1
175013,"Pie, banana cream, prepared from mix, no-bake type",sr_legacy_food,18,2019-04-01,256.1,3.4,12.9,31.6
175014,"Pie, chocolate creme, commercially prepared",sr_legacy_food,18,2019-04-01,372.0,4.15,22.41,38.44
175015,"Pie, chocolate mousse, prepared from mix, no-bake type",sr_legacy_food,18,2019-04-01,271.0,3.5,15.4,29.6
175016,"Pie, coconut creme, commercially prepared",sr_legacy_food,18,2019-04-01,307.0,2.1,16.6,37.3
175017,"Pie, coconut cream, prepared from mix, no-bake type",sr_legacy_food,18,2019-04-01,283.6,2.8,17.6,28.5
175018,"Pie, lemon meringue, prepared from recipe",sr_legacy_food,18,2019-04-01,287.7,3.8,12.9,39.1
175019,"Pie, mince, prepared from recipe",sr_legacy_food,18,2019-04-01,299.6,2.6,10.8,48.0
175020,"Pie, peach",sr_legacy_food,18,2019-04-01,229.2,1.9,10.0,32.9
175021,"Pie, pecan, commercially prepared",sr_legacy_food,18,2019-04-01,406.6,4.5,16.69,59.61
175022,"Pie crust, standard-type, dry mix",sr_legacy_food,18,2019-04-01,518.6,6.9,31.4,52.1
